KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,EDUCATION,JOB,TRAVTIME,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,Yes,z_No,z_Highly Rural/ Rural,Commercial,Private,Highly Urban/ Urban,No,No_right,TARGET_AMT,Yes_right,Yes_sec,TARGET_FLA
0,46.0,0,8.0,30111.0,164877.0,0,8,28,3910.0,4,0,0.0,0,1,1.0,0,1,0,0,1,False,False,False,False,False,False,0
1,48.0,0,13.0,14522.0,109990.0,0,0,29,14940.0,6,0,7310.0,3,8,9.0,1,0,1,0,1,False,False,False,False,False,False,0
0,45.0,1,9.0,24178.0,115381.0,0,0,67,19100.0,6,5,7727.0,3,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,13.0,208667.0,482291.0,3,4,31,24880.0,6,1,12014.0,1,3,6.0,0,1,0,1,0,False,False,False,False,False,False,0
1,55.0,1,17.0,83076.0,254660.0,4,5,31,13000.0,4,0,22887.0,2,6,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,11.0,60324.26537698413,0.0,1,5,46,22460.0,4,5,37932.0,2,0,13.0,0,1,0,0,1,False,False,False,False,False,False,0
1,42.0,3,12.0,106194.0,0.0,2,7,33,18760.0,6,2,0.0,0,0,8.0,0,1,0,1,0,False,False,False,False,False,False,0
0,35.0,1,12.0,31616.0,133918.0,4,0,47,14430.0,1,5,0.0,0,0,7.0,0,1,1,0,1,False,False,False,False,False,False,0
0,35.0,2,7.0,50872.0,190621.0,4,8,46,14980.0,6,5,35500.0,1,0,4.0,1,0,0,1,0,False,False,False,False,False,False,0
0,57.0,0,6.0,79670.0,242651.0,4,8,5,9470.0,6,2,0.0,0,2,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,53.0,0,11.0,55861.0,0.0,0,8,12,1500.0,6,0,0.0,0,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,0,12.0,116044.0,0.0,1,5,25,16900.0,4,5,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
1,42.0,4,15.0,9950.0,0.0,4,6,37,18800.0,8,3,7942.0,3,7,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,15.0,60324.26537698413,109034.0,4,0,21,6100.0,1,2,0.0,0,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,0,11.0,48421.0,201603.0,2,5,36,25290.0,13,0,0.0,0,0,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,35.0,0,5.0,18004.0,0.0,4,0,36,15290.0,4,0,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,58.0,0,8.0,38462.0,153217.67142857143,1,8,56,11150.0,4,0,10353.0,3,2,5.0,1,0,0,1,0,False,False,False,False,False,False,0
0,59.0,0,14.0,110323.0,327486.0,1,5,10,40760.0,15,1,5169.0,2,4,13.0,1,0,0,1,0,False,False,False,False,False,False,0
0,44.0,2,14.0,16800.0,136818.0,0,0,47,7580.0,6,5,0.0,0,0,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,41.0,0,8.0,67014.0,153217.67142857143,1,5,39,24050.0,1,0,5296.0,2,2,5.0,0,1,0,0,1,False,False,False,False,False,False,0
0,54.0,0,6.0,55977.0,0.0,1,5,45,9790.0,1,2,6193.0,1,4,8.0,0,1,0,1,0,False,False,False,False,False,False,0
0,47.0,0,12.0,60324.26537698413,0.0,2,5,40,21360.0,6,4,0.0,0,2,20.0,0,1,0,1,0,False,False,False,False,False,False,0
0,48.0,0,9.0,53412.0,160356.0,4,8,37,11640.0,1,2,0.0,0,0,1.0,1,0,1,1,0,False,False,False,False,False,False,0
1,41.0,2,13.0,7594.0,0.0,0,6,57,5600.0,7,3,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,44.0,0,12.0,60324.26537698413,228990.0,0,0,39,12180.0,1,2,0.0,0,2,1.0,0,1,1,0,1,False,False,False,False,False,False,0
0,56.0,0,9.0,132115.0,373191.0,3,4,16,26770.0,1,1,0.0,0,2,14.0,1,0,0,1,0,False,False,False,False,False,False,0
0,56.0,0,10.0,188809.0,484306.0,3,1,25,35810.0,9,0,0.0,0,1,21.0,0,1,0,0,1,False,False,False,False,False,False,0
0,61.0,0,11.0,80153.0,272445.0,2,4,32,16370.0,9,3,0.0,0,0,15.0,0,1,0,0,1,False,False,False,False,False,False,0
0,42.0,2,15.0,151826.0,0.0,3,7,55,20880.0,1,2,0.0,0,4,8.183399602385686,0,1,0,1,0,False,False,False,False,False,False,0
0,47.0,0,11.0,54467.0,205511.0,1,8,38,11650.0,13,3,9377.0,2,2,10.0,0,1,0,1,0,False,False,False,False,False,False,0
0,47.0,0,11.0,113496.0,291034.0,2,3,38,12850.0,10,0,0.0,0,1,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,9.0,12216.0,0.0,4,6,53,5200.0,7,3,0.0,0,2,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,19.0,0,5.0,3871.0,76851.0,4,4,49,3790.0,3,5,5194.0,3,8,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,3,14.0,2292.0,0.0,0,2,105,5730.0,4,5,0.0,0,0,6.0,0,1,1,0,1,False,False,False,False,False,False,0
1,39.0,3,13.0,60324.26537698413,153217.67142857143,4,8,43,10760.0,6,2,2697.0,2,5,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,28.0,0,6.0,11100.0,121671.0,0,0,52,8820.0,4,2,0.0,0,4,1.0,0,1,1,1,0,False,False,False,False,False,False,0
0,43.0,0,12.0,50755.0,155641.0,4,8,24,30380.0,4,1,0.0,0,2,6.0,1,0,1,1,0,False,False,False,False,False,False,0
0,52.0,0,14.0,31519.0,162052.0,1,4,33,20740.0,6,0,0.0,0,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,14.0,164420.0,402031.0,3,3,48,1500.0,4,5,10878.0,1,2,21.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,8.0,60324.26537698413,0.0,1,2,47,17970.0,4,4,0.0,0,0,7.0,0,1,1,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,109950.0,293399.0,3,1,45,17500.0,6,5,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,13.0,72334.0,0.0,4,8,36,11290.0,4,5,0.0,0,4,8.183399602385686,0,1,0,1,0,False,False,False,False,False,False,0
0,36.0,3,12.0,45590.0,172745.0,4,5,9,16650.0,3,5,0.0,0,0,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,13.0,60324.26537698413,256253.0,1,8,33,11180.0,3,2,9111.0,2,6,3.0,1,0,0,1,0,False,False,False,False,False,False,0
0,45.0,1,0.0,0.0,0.0,4,6,44,1500.0,4,3,0.0,0,1,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,3,12.0,152563.0,455931.0,1,4,43,19700.0,3,0,0.0,0,0,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,57.0,2,15.0,14989.0,84309.0,4,2,43,26140.0,10,3,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,43.0,0,8.0,166192.0,0.0,2,7,52,21110.0,1,4,4962.0,3,2,8.183399602385686,0,1,0,1,0,False,False,False,False,False,False,0
0,55.0,0,14.0,113534.0,339933.0,3,7,21,24640.0,6,4,0.0,0,0,7.0,1,0,0,1,0,False,False,False,False,False,False,0
2,45.0,2,12.0,8467.0,105059.0,0,0,28,6900.0,9,5,0.0,0,0,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,12.0,246164.0,636835.0,3,1,46,31520.0,13,0,0.0,0,0,15.0,0,1,0,0,1,False,False,False,False,False,False,0
0,56.0,0,0.0,60324.26537698413,0.0,0,6,5,7100.0,4,5,0.0,0,2,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,10.0,142002.0,345671.0,1,4,33,27750.0,4,1,0.0,0,2,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,32.0,2,13.0,72188.0,229982.0,1,5,29,9790.0,17,5,3176.0,2,1,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,1,3.0,80522.0,244552.0,1,4,16,14350.0,1,5,0.0,0,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,12.0,35852.0,142093.0,0,8,21,13460.0,10,0,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,0,9.0,53431.0,0.0,1,5,5,8050.0,3,5,4408.0,1,5,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,1,14.0,6712.0,153217.67142857143,1,2,37,2910.0,7,3,0.0,0,2,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,12.0,45471.0,170808.0,1,0,14,10670.0,1,5,0.0,0,0,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,14.0,134967.0,335456.0,2,4,31,16020.0,4,0,0.0,0,0,18.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,46952.0,223769.0,1,8,26,6200.0,1,5,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,11.0,69692.0,243839.0,2,3,58,18370.0,4,3,3314.0,2,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,57.0,0,12.0,97083.0,0.0,1,5,20,18800.0,13,0,4925.0,1,4,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,48.0,0,6.0,14410.0,0.0,0,0,27,7740.0,7,5,1001.0,1,3,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,39.0,2,13.0,192426.0,483998.0,3,1,46,33460.0,1,0,0.0,0,0,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,12.0,46074.0,0.0,1,4,42,11510.0,3,2,0.0,0,0,6.0,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,0,10.379091353199804,0.0,84656.0,4,6,36,24520.0,1,1,1119.0,1,8,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,51.0,0,9.0,95713.0,302676.0,3,4,32,23040.0,9,2,0.0,0,0,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,7.0,116933.0,372067.0,1,5,19,25740.0,1,1,0.0,0,0,14.0,0,1,0,1,0,False,False,False,False,False,False,0
0,40.0,0,10.0,90377.0,251223.0,1,8,21,5500.0,1,2,0.0,0,2,7.0,0,1,0,1,0,False,False,False,False,False,False,0
0,57.0,2,16.0,86232.0,272326.0,2,4,8,15820.0,9,5,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,45.0,0,13.0,103134.0,153217.67142857143,2,3,38,16310.0,1,3,0.0,0,0,21.0,0,1,0,0,1,False,False,False,False,False,False,0
0,53.0,0,13.0,69268.0,238236.0,1,8,31,13730.0,6,0,23381.0,1,1,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,39.0,2,17.0,23094.0,140813.0,4,8,27,9310.0,4,3,4732.0,2,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,45.0,0,12.0,37407.0,138623.0,1,4,32,7940.0,4,3,47712.0,1,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,57.0,0,14.0,111970.0,342129.0,2,4,28,23780.0,3,1,20369.0,1,5,15.0,1,0,0,1,0,False,False,False,False,False,False,0
0,41.0,2,12.0,50.0,60765.0,1,6,19,5610.0,1,2,0.0,0,0,14.0,1,0,1,1,0,False,False,False,False,False,False,0
0,34.0,1,12.0,62044.0,201347.0,1,5,37,11100.0,17,5,0.0,0,0,7.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,12.0,80577.0,0.0,2,3,34,13610.0,11,0,0.0,0,3,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,44.0,0,8.0,27127.0,153217.67142857143,0,0,36,21960.0,6,0,35472.0,2,2,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,0,10.379091353199804,122543.0,326327.0,1,4,28,25100.0,7,1,0.0,0,2,15.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,10.0,122192.0,337259.0,2,7,32,24120.0,1,1,0.0,0,0,8.183399602385686,0,1,0,1,0,False,False,False,False,False,False,0
0,50.0,0,13.0,53568.0,202687.0,1,8,37,22250.0,13,0,0.0,0,0,7.0,1,0,1,1,0,False,False,False,False,False,False,0
0,53.0,1,6.0,86100.0,268336.0,2,4,48,15410.0,8,0,0.0,0,1,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,34.0,1,12.0,34887.0,156214.0,1,8,38,23260.0,1,5,0.0,0,3,11.0,0,1,0,1,0,False,False,False,False,False,False,0
0,44.0,0,11.0,178864.0,428679.0,2,3,43,23790.0,4,2,0.0,0,0,15.0,0,1,0,0,1,False,False,False,False,False,False,0
0,46.0,0,13.0,60324.26537698413,369612.0,3,4,43,20440.0,1,0,0.0,0,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,56566.0,222820.0,2,4,27,24850.0,1,1,1203.0,3,3,11.0,1,0,0,1,0,False,False,False,False,False,False,0
0,55.0,0,12.0,37794.0,0.0,4,2,38,17050.0,1,0,39617.0,3,4,1.0,0,1,0,0,1,False,False,False,False,False,False,0
1,38.0,3,15.0,20145.0,128953.0,4,2,56,5200.0,3,3,38063.0,1,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,3,17.0,91045.0,206587.0,2,7,22,27390.0,1,1,2215.0,3,3,13.0,1,0,0,1,0,False,False,False,False,False,False,0
1,40.0,2,11.0,85273.0,257283.0,2,3,55,19070.0,13,5,2907.0,2,5,15.0,0,1,0,0,1,False,False,False,False,False,False,0
1,40.0,3,14.0,51401.0,179590.0,1,8,15,9050.0,1,2,0.0,0,0,6.0,0,1,1,1,0,False,False,False,False,False,False,0
0,58.0,0,11.0,220178.0,561085.0,3,1,41,13880.0,7,0,4323.0,2,1,11.0,0,1,0,0,1,False,False,False,False,False,False,0
0,54.0,0,5.0,79315.0,255491.0,1,4,7,14830.0,4,0,0.0,0,2,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
1,63.0,1,11.0,54297.0,231033.0,1,5,36,12150.0,4,3,0.0,0,0,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,30.0,2,12.0,102113.0,255135.0,4,4,37,19720.0,3,4,6998.0,1,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,64916.0,282967.0,1,8,18,6200.0,4,2,5893.0,1,6,11.0,1,0,0,1,0,False,False,False,False,False,False,0
0,51.0,0,10.379091353199804,103328.0,323740.0,1,8,53,16930.0,7,4,3204.0,2,3,10.0,1,0,0,1,0,False,False,False,False,False,False,0
0,27.0,0,8.0,60324.26537698413,0.0,0,8,35,23900.0,6,0,2838.0,1,6,4.0,0,1,0,0,1,False,False,False,False,False,False,0
0,53.0,0,16.0,109040.0,327237.0,3,1,48,28850.0,1,0,0.0,0,1,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,2,13.0,158180.0,153217.67142857143,2,3,5,21620.0,1,5,0.0,0,2,15.0,0,1,0,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,63260.0,0.0,4,8,7,24160.0,4,0,7858.0,2,9,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,47.0,0,10.0,53758.0,0.0,4,8,55,15810.0,4,3,684.0,1,0,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,50.0,0,6.0,15905.0,0.0,4,6,20,8090.0,1,0,5672.0,2,3,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,15.0,34050.0,172329.0,0,0,37,9800.0,9,5,0.0,0,0,8.183399602385686,1,0,1,0,1,False,False,False,False,False,False,0
2,46.0,0,9.0,69158.0,234203.0,2,3,40,7940.0,13,5,1495.0,1,3,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,64.0,0,17.0,116518.0,376273.0,3,4,49,16110.0,17,3,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,45.0,0,11.0,91324.0,261739.0,1,4,31,6000.0,11,2,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,44.0,3,13.0,60324.26537698413,302922.0,2,3,25,15450.0,10,5,0.0,0,0,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,13.0,222379.0,535687.0,3,4,37,29340.0,1,2,0.0,0,1,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,0,6.0,20800.0,0.0,4,6,57,5400.0,3,5,0.0,0,1,6.0,1,0,0,0,1,False,False,False,False,False,False,0
1,46.0,0,10.0,21238.0,0.0,0,0,41,6000.0,1,5,6524.0,2,1,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,36.0,0,0.0,0.0,0.0,1,6,38,16280.0,4,0,3365.0,3,2,11.0,0,1,0,1,0,False,False,False,False,False,False,0
0,46.0,0,4.0,45996.0,192429.0,4,0,49,6100.0,13,5,0.0,0,1,1.0,0,1,1,0,1,False,False,False,False,False,False,0
1,39.0,2,15.0,5538.0,78372.0,1,2,49,5950.0,1,3,6127.0,1,0,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,2,9.0,12938.0,0.0,4,6,31,15520.0,1,5,0.0,0,1,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,47.0,0,11.0,153941.0,421045.0,3,3,41,23630.0,9,3,0.0,0,3,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,14.0,13614.0,96941.0,2,3,34,25250.0,1,0,4188.0,2,0,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,48.0,0,9.0,44808.0,199470.0,4,8,25,10780.0,6,2,5001.0,2,4,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,3,10.379091353199804,46395.0,0.0,1,8,25,22240.0,10,0,5091.0,2,1,5.0,0,1,0,1,0,False,False,False,False,False,False,0
2,37.0,2,10.0,32520.0,0.0,1,6,5,12250.0,4,0,0.0,0,0,11.0,1,0,0,1,0,False,False,False,False,False,False,0
0,55.0,0,10.0,146240.0,0.0,2,5,63,11860.0,6,2,0.0,0,2,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,51.0,0,11.0,134582.0,371127.0,1,5,41,30950.0,4,1,0.0,0,1,14.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,0,11.0,67700.0,0.0,4,8,16,12230.0,7,5,1429.0,3,7,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,47.0,0,0.0,0.0,0.0,2,2,51,6200.0,6,2,32418.0,1,0,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,26.0,4,0.0,0.0,153217.67142857143,0,6,16,4100.0,1,0,6819.0,2,4,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,2,4.0,18127.0,129798.0,0,8,40,23270.0,6,0,2015.0,2,7,4.0,1,0,0,0,1,False,False,False,False,False,False,0
0,42.0,3,16.0,113486.0,360227.0,3,1,32,17050.0,3,0,0.0,0,1,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,57.0,0,11.0,14500.0,112458.0,1,2,32,8650.0,12,5,1662.0,1,3,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,3,14.0,14535.0,122827.0,3,4,41,16950.0,17,3,0.0,0,0,21.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,0,10.0,38317.0,0.0,0,8,24,5330.0,4,2,0.0,0,4,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,55.0,0,11.0,109258.0,359318.0,1,8,17,17930.0,13,5,0.0,0,0,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,46.0,0,11.0,35362.0,0.0,4,0,8,13140.0,7,0,0.0,0,4,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,49.0,0,14.0,45451.0,153217.67142857143,4,0,29,20970.0,1,3,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,46.0,0,14.0,38871.0,178677.0,3,7,20,38870.0,7,4,0.0,0,1,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,59.0,0,15.0,40878.0,247147.0,4,0,11,16470.0,10,4,0.0,0,1,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,41.0,0,11.0,27613.0,176749.0,0,8,39,8360.0,6,2,0.0,0,0,8.183399602385686,1,0,1,0,1,False,False,False,False,False,False,0
0,50.0,0,15.0,90942.0,262261.0,1,5,33,19170.0,4,5,0.0,0,1,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,10.0,67453.0,242737.0,4,8,57,13250.0,6,0,0.0,0,0,9.0,1,0,1,1,0,False,False,False,False,False,False,0
0,30.0,1,11.0,37307.0,0.0,4,2,71,9040.0,10,0,0.0,0,0,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,67.0,0,12.0,56946.0,246083.0,2,3,47,26020.0,1,0,0.0,0,0,20.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,32256.0,175861.0,4,2,38,22110.0,1,0,0.0,0,1,5.0,1,0,1,0,1,False,False,False,False,False,False,0
1,48.0,1,11.0,48198.0,0.0,0,8,40,11280.0,7,3,2667.0,2,7,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,35.0,2,10.0,71827.0,193298.0,4,8,46,5000.0,1,0,5406.0,2,3,10.0,1,0,0,1,0,False,False,False,False,False,False,0
0,39.0,0,5.0,26727.0,148853.0,4,0,69,21990.0,7,0,2053.0,3,9,8.183399602385686,1,0,1,0,1,False,False,False,False,False,False,0
0,59.0,0,10.379091353199804,46087.0,180425.0,1,8,18,15750.0,1,0,31406.0,1,4,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,1,7.0,34512.0,0.0,4,8,51,8950.0,6,2,4955.0,1,7,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,40.0,2,12.0,19984.0,129313.0,0,0,41,5500.0,1,0,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,41.0,0,4.0,152677.0,0.0,3,3,21,34680.0,1,3,0.0,0,0,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,50.0,0,0.0,0.0,117445.0,1,2,72,1500.0,1,3,0.0,0,1,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,9.0,91558.0,294494.0,0,8,70,29110.0,10,1,0.0,0,2,5.0,0,1,1,1,0,False,False,False,False,False,False,0
0,41.0,0,12.0,70478.0,0.0,4,4,32,12650.0,4,5,0.0,0,2,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,41.0,0,13.0,62803.0,180931.0,1,5,17,17610.0,7,4,0.0,0,0,9.0,1,0,1,1,0,False,False,False,False,False,False,0
0,29.0,2,15.0,74854.0,210374.0,1,5,20,11890.0,3,0,0.0,0,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,41.0,3,8.0,38813.0,127229.0,1,0,31,5600.0,3,5,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,12.0,51834.0,205761.0,1,8,34,28190.0,7,0,0.0,0,0,16.0,1,0,0,1,0,False,False,False,False,False,False,0
0,58.0,0,11.0,20575.0,187632.0,0,0,50,6590.0,6,5,0.0,0,4,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,11.0,31392.0,142235.0,0,0,38,1500.0,1,0,0.0,0,1,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,34.0,4,13.0,14903.0,100046.0,0,0,31,2990.0,4,3,5403.0,1,5,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,16.0,35133.0,216843.0,1,4,65,15780.0,1,0,5369.0,3,0,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,0.0,0.0,0.0,1,6,43,5630.0,7,2,0.0,0,0,10.0,1,0,1,0,1,False,False,False,False,False,False,0
0,53.0,0,12.0,47927.0,193615.0,4,8,35,6800.0,1,2,0.0,0,0,8.183399602385686,1,0,1,1,0,False,False,False,False,False,False,0
0,39.0,2,12.0,35362.0,0.0,0,0,38,8940.0,7,2,2610.0,3,0,7.0,0,1,0,1,0,False,False,False,False,False,False,0
0,47.0,0,12.0,59164.0,0.0,3,7,20,6200.0,1,2,0.0,0,3,7.0,0,1,0,1,0,False,False,False,False,False,False,0
0,48.0,0,8.0,134646.0,359803.0,2,3,28,20660.0,7,2,0.0,0,2,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,13.0,55723.0,153217.67142857143,2,5,29,37670.0,1,1,0.0,0,1,12.0,1,0,0,1,0,False,False,False,False,False,False,0
1,42.0,3,16.0,39302.0,146365.0,4,0,37,5700.0,7,5,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,0,12.0,58335.0,177245.0,0,8,41,25910.0,1,1,8052.0,1,4,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,30.0,1,11.0,29042.0,109832.0,4,0,32,6370.0,6,2,3142.0,1,1,4.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,10.0,99034.0,300616.0,1,5,9,11400.0,7,2,2026.0,3,0,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,44.0,0,13.0,105870.0,339220.0,2,7,22,5900.0,7,5,0.0,0,0,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,31.0,3,14.0,17839.0,96399.0,0,0,64,18780.0,3,2,0.0,0,1,7.0,1,0,1,1,0,False,False,False,False,False,False,0
0,43.0,0,12.0,72606.0,0.0,1,5,34,13060.0,4,5,11613.0,2,0,9.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,1,10.0,21628.0,60877.0,0,2,44,12260.0,10,0,0.0,0,0,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,0,11.0,160894.0,402158.0,1,4,32,23810.0,10,1,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,52.0,0,9.0,65529.0,153217.67142857143,1,4,10,14530.0,4,0,0.0,0,0,9.0,0,1,0,0,1,False,False,False,False,False,False,0
0,46.0,0,8.0,87396.0,153217.67142857143,2,7,5,31510.0,11,1,0.0,0,0,13.0,0,1,0,1,0,False,False,False,False,False,False,0
1,43.0,2,11.0,37520.0,157574.0,0,8,19,9550.0,6,2,1459.0,2,0,7.0,0,1,0,1,0,False,False,False,False,False,False,0
0,45.0,2,17.0,60324.26537698413,166168.0,2,4,14,26280.0,7,3,0.0,0,1,16.0,1,0,0,0,1,False,False,False,False,False,False,0
2,43.0,4,0.0,0.0,98245.0,4,2,39,14000.0,6,5,0.0,0,2,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,58.0,0,0.0,0.0,115457.0,1,2,74,7500.0,4,3,0.0,0,0,10.0,1,0,1,0,1,False,False,False,False,False,False,0
0,30.0,0,12.0,57771.0,139826.0,1,0,18,13320.0,4,0,0.0,0,1,12.0,1,0,1,0,1,False,False,False,False,False,False,0
0,41.0,0,11.0,111407.0,320420.0,2,5,33,24130.0,6,1,0.0,0,0,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,58.0,0,10.379091353199804,22877.0,153217.67142857143,0,2,41,18530.0,6,4,0.0,0,1,8.183399602385686,1,0,1,0,1,False,False,False,False,False,False,0
0,54.0,0,13.0,50624.0,0.0,1,4,50,9070.0,1,5,0.0,0,1,6.0,0,1,0,0,1,False,False,False,False,False,False,0
